x,y
0.36019856,1.4880121
-0.17941868,0.95715845
-0.35764784,0.6153429
0.32146436,1.3951032
-0.42492002,0.7441015
0.11755091,1.0643442
-0.14329153,0.9540421
0.14126623,1.1032573
0.12662125,1.0956284
0.37318033,1.2865626
0.32091326,1.3466322
0.28652537,1.4544512
-0.3020233,0.8318787
0.49678946,1.5306897
-0.1887514,0.6687502
0.3740031,1.502458
0.12223214,1.0461414
-0.38272005,0.7347281
-0.43914753,0.53155464
-0.47573733,0.6604058
-0.40169328,0.70451283
-0.2866891,0.81133056
0.23667312,1.2074008
0.07854658,1.1461048
-0.26862413,0.7810631
-0.4445567,0.6113756
-0.009926617,1.0050036
-0.06187755,1.2479824
-0.4963628,0.5842771
0.3819738,1.3358935
0.20094115,1.303866
-0.3907392,0.7454002
-0.052693367,0.9669227
0.05049151,1.1295907
0.045282423,0.9580305
-0.020430088,0.9697206
-0.12817258,0.7415742
-0.22770143,0.78747094
-0.49548614,0.58024323
-0.24405742,0.89460385
0.26828343,1.2707858
0.16410345,1.2257632
-0.15942466,0.7352698
-0.34665638,0.63414025
-0.39942104,0.59076655
0.27758414,1.2231013
0.3443486,1.4331279
0.39760542,1.3798294
0.31570715,1.3994515
0.43614864,1.4874538
0.45422298,1.5314693
-0.0009803772,1.0619389
0.46349728,1.7202433
0.13627613,1.2669282
-0.29341298,0.83669347
-0.044205666,1.030729
0.33957958,1.4247465
-0.2936923,0.84246814
-0.15647054,0.8617796
-0.20461774,0.85278594
0.11435956,1.1826277
0.005127549,1.075018
-0.18529391,0.9077305
0.47158736,1.6990051
-0.23687726,0.797728
0.11297923,1.2358037
-0.4415577,0.45598334
-0.018932343,1.0080081
-0.047976434,0.8562442
0.087317586,0.8990339
0.022978961,1.0624244
-0.21045327,0.7771082
0.16073751,1.1071764
-0.3839239,0.7066948
0.36844182,1.4160062
-0.4098624,0.72843355
0.0115199685,1.1943703
0.12888676,1.1413525
0.17619884,0.9844944
0.091964066,1.1591711
-0.07818031,0.92855996
0.29845244,1.4843204
0.034806848,1.0611951
0.35857844,1.4450823
-0.44987643,0.7230587
0.051662147,1.1122776
-0.21128762,0.87619984
-0.36516827,0.8666806
0.036948144,1.1176249
-0.09314388,0.7454966
-0.23286372,0.6894529
0.29735452,1.3449079
0.101747036,1.1224738
-0.007025838,1.0840502
-0.02473247,1.3085138
-0.41474319,0.8662184
-0.19740695,0.98237497
0.21604168,1.4130473
-0.1566925,0.78836274
0.33876646,1.2649302
0.1698857,1.1101552
-0.03921801,0.93404996
0.40096104,1.4761156
0.126953,1.3789365
0.07366228,1.0052073
-0.4076705,0.5832435
0.2404123,1.3238176
-0.3730241,0.7518632
0.13314927,1.2726363
-0.4409235,0.68744373
0.2325772,1.3680471
-0.17707908,0.78924316
0.49968636,1.5737078
-0.1657927,0.7391067
0.3840462,1.466588
-0.39150536,0.48603195
0.28666025,1.0586085
-0.44147998,0.59365344
0.4006368,1.5904537
-0.16626716,0.816275
0.4351645,1.5208973
0.22510731,1.294092
-0.33199662,0.79733473
-0.09935188,0.7587728
0.023632526,1.0398976
-0.15495116,0.69252104
0.250044,1.1234351
0.47993475,1.8147677
0.0066534877,1.0609591
-0.34045333,0.8978072
-0.07298678,0.8573343
0.11523384,1.2878692
-0.25105524,0.70956254
0.012547076,0.9077589
-0.30383986,0.9320557
-0.106897354,0.8378618
0.44473225,1.5471224
-0.35211736,0.7475058
0.13968885,1.0565387
0.49276912,1.8062735
0.035491407,0.9092168
0.12630743,1.1018531
-0.39693207,0.65607923
-0.26181144,0.66922945
0.0753153,1.0977553
-0.14761913,0.9126799
0.39230657,1.5475538
-0.49442583,0.7253068
0.43331861,1.4675282
0.45265877,1.6413409
-0.32248604,0.61894566
-0.15766716,0.9141892
-0.31843865,0.7903006
0.44942707,1.6627825
-0.24714458,0.66633403
0.04653108,1.0320759
-0.340981,0.91946405
-0.27968085,0.9308124
0.020890355,1.0565622
-0.3487801,0.4690665
0.09186894,1.1627201
0.15057057,1.26085
0.38583535,1.2191311
0.3861593,1.4312661
0.24475777,1.3450034
0.26677078,1.2045443
-0.09395486,0.93698275
-0.3280568,0.80560327
-0.39773065,0.6335231
0.22125125,1.2014947
-0.36340874,0.5042438
0.3261624,1.2305117
0.4758476,1.6627636
0.2032333,1.3075141
-0.011794388,1.0559633
0.23873216,1.286521
-0.33214802,0.6588403
0.39929587,1.5787665
0.4491704,1.3946109
0.49584496,1.7020353
-0.101724446,0.985033
0.06676775,0.9287536
0.15526605,0.9903794
-0.035122097,0.86748695
0.0384323,0.86174405
0.032723367,1.232377
-0.38001084,0.6625093
0.119172394,1.1788782
0.1252082,1.113051
-0.39090198,0.5326136
0.47269452,1.5809052
0.26192564,1.4199779
-0.42001742,0.6299213
-0.14111602,0.9720829
0.44352818,1.5453135
-0.15386003,0.8236561
0.44850546,1.4013695
-0.3882327,0.68063354
0.2729299,1.1413662
-0.4445082,0.59070694
0.31674218,1.4875406
0.26095545,1.1987295
0.3782882,1.6001376
-0.42781603,0.53971255
0.36571002,1.4686693
0.0532583,1.066516
0.47219902,1.3963882
-0.07096726,0.73886335
0.014090717,0.8490268
0.13918704,1.1628921
0.21055675,1.2811632
-0.3121177,0.72363913
-0.4893878,0.5493343
-0.057785988,0.9921657
-0.34046113,0.52830756
-0.39362198,0.7592462
-0.41756684,0.6044637
-0.038894355,0.9615438
0.15979779,1.1750526
0.098149,1.1437201
0.39086992,1.3812639
0.1817475,1.053256
0.18028986,1.2278459
0.3296154,1.4367337
0.13959467,1.0878967
-0.36150873,0.82853615
0.3292113,1.4067637
-0.38297433,0.7411233
-0.44126034,0.7175989
-0.39705175,0.57911074
-0.21135277,0.8120957
0.30316293,1.4724842
-0.1921168,0.96888447
0.0610857,1.0000257
-0.42350382,0.64976484
-0.07060832,0.95564747
0.49891186,1.6840267
-0.29719377,0.70511866
0.21592921,1.4313445
-0.4203148,0.68982977
-0.13661808,0.8818809
-0.10009295,0.880481
-0.044825375,0.9773335
0.34897023,1.365968
-0.081154585,0.9656253
-0.33881396,0.75173837
0.3326139,1.1883488
0.080592155,1.1265911
-0.02554208,1.011369
-0.477082,0.6190162
-0.24367255,0.7579503
-0.3541395,0.66716874
-0.10300249,1.0473377
0.12572545,1.227664
0.049592257,1.09851
0.46812248,1.5155916
0.141482,1.136555
-0.22579008,0.8480279
-0.08509338,0.982558
0.28240895,1.3213904
-0.27407688,0.7745526
0.27122062,1.1542724
-0.20372069,0.8730865
0.08449584,1.0561193
-0.20807302,0.73352814
0.15666038,1.1984988
-0.22987217,0.9288988
0.075232685,1.069805
0.29094356,1.4963971
0.32938004,1.4124486
0.090964735,1.0839945
0.48379654,1.6064146
0.3176877,1.4189553
0.19313371,1.3280275
0.15620124,1.270147
0.12957233,1.1812613
0.1728766,1.1857988
-0.12482774,0.9094601
0.4447993,1.7382901
-0.38981247,0.8140101
0.26999432,1.364465
-0.32348466,0.59413844
-0.1982761,0.98721576
0.25573754,1.2949317
-0.2082761,0.7803433
0.4253372,1.5414972
-0.07350379,0.8985893
0.3447314,1.4793878
-0.27027977,0.9094467
0.07849139,1.2111313
-0.29750675,0.8136046
0.44474638,1.6629286
0.3999287,1.4833771
0.28260946,1.2620156
0.026512206,0.956443
0.3575852,1.571079
0.2475369,1.1844994
0.47450668,1.5852326
0.46354306,1.4611405
-0.19858962,0.77990025
-0.19302797,0.82291436
0.067491055,1.1178155
-0.22384095,0.9678116
-0.22204638,0.99641037
-0.10260433,0.84677374
0.18472004,1.1886411
0.4919721,1.635964
0.16551512,1.0527636
0.2760796,1.3851367
-0.020850956,0.93613714
0.1099211,0.82748586
0.49859774,1.6869522
-0.1203298,0.9481385
0.3023985,1.3606893
-0.0824545,1.0662905
0.15160877,1.0251781
-0.31407034,0.6488608
-0.23087418,0.82801807
0.089992225,1.1251807
0.17502409,1.0188112
0.33171898,1.2040243
0.18670946,1.2264907
-0.12193638,0.9015327
0.09370041,1.1947564
0.101908445,1.0487852
-0.4794199,0.47167158
-0.38300496,0.556656
-0.09673953,0.83825654
-0.055345416,0.95661175
-0.08569604,1.021301
0.30048364,1.4430248
-0.16548508,0.9384868
-0.09271133,0.9199759
0.27631575,1.2882361
-0.33370662,0.7695254
-0.11620271,0.76591533
-0.14475882,0.73346955
0.11661512,1.1170135
-0.2327187,0.99431753
-0.36793315,0.4150497
0.07486284,1.0310622
0.4188153,1.3587865
0.41640997,1.5846192
0.41004252,1.4149678
0.27712697,1.4947002
-0.30270588,0.5193211
-0.20458233,0.6656187
-0.29026407,0.88200647
0.4596228,1.4373236
0.0005745888,0.88976794
0.3678766,1.373183
0.36431277,1.1580184
-0.19787955,0.8001253
-0.05881369,0.8735142
0.18487662,1.3110194
-0.054840982,0.99755716
0.027611136,1.0241696
0.0073949695,1.0429852
0.42857426,1.6535085
-0.37838113,0.76484114
-0.19452834,0.80576265
-0.44174886,0.72667867
0.04577911,0.95978165
-0.3193751,0.6968062
-0.17997372,0.8128224
0.07733798,0.99882627
-0.35896736,0.87924296
0.24787849,1.1364012
0.26578975,1.2816689
0.2853608,1.2990278
-0.15314335,0.8056059
-0.38861805,0.8380203
0.14964616,1.2419199
-0.44881332,0.48010224
-0.28528404,0.7464624
-0.31867033,0.68489885
-0.4362967,0.6724243
-0.48589683,0.6704191
-0.20703155,1.1149204
0.45512056,1.717287
-0.3688637,0.6993981
0.31752682,1.2503824
-0.3559702,0.7295342
0.30645072,1.5073279
0.4604112,1.7004057
0.31477278,1.227974
-0.06475228,0.9512521
0.09717351,0.96645594
-0.061636984,0.7591044
-0.23106378,0.80036086
-0.4975921,0.53058934
0.30092406,1.4429812
0.44147915,1.5229877
-0.34167087,0.85595477
-0.07512671,0.9290031
-0.2322768,0.8246743
-0.096004784,0.80355215
-0.4893254,0.6742859
0.36117512,1.4448986
0.25825864,1.2623029
-0.4698882,0.5932889
0.3411737,1.4159874
-0.27335316,0.88716817
-0.2657991,0.6557749
-0.4640773,0.51199466
-0.30159456,0.78191924
0.03452182,1.1081433
-0.49757206,0.6548256
0.34199733,1.646695
0.39202398,1.4740416
0.40555996,1.5599896
-0.20824933,0.68343747
-0.4191708,0.8567789
-0.124263406,0.9321468
-0.18920869,0.9000629
-0.31980515,0.66476876
-0.28837723,0.8666748
0.23977792,1.2535572
0.08496004,1.0484142
-0.04250616,1.0532603
-0.2612998,0.80246925
-0.10150689,0.87584555
-0.31905568,0.6463326
-0.49979848,0.7863558
-0.06895077,0.85365576
-0.012878597,0.85425806
0.075152814,1.0824258
-0.1907574,0.8850143
-0.23283833,0.9491324
0.46274126,1.585898
-0.12586975,0.85816985
-0.33614856,0.7198646
-0.18116868,0.910514
-0.40764272,0.81362444
0.28853232,1.3046489
-0.10390037,0.8424261
0.0041003227,0.92075676
0.4769919,1.8141353
0.34358406,1.4276172
0.44925386,1.3899989
-0.25886452,1.0168701
-0.49609888,0.625386
-0.18141383,0.73849726
0.11680508,1.1537164
0.119511485,1.1639303
0.3534761,1.5085225
-0.28938192,0.83635163
0.48946702,1.6162263
0.44859898,1.7099046
0.08025837,0.993822
-0.38399225,0.7148228
0.33165443,1.4904057
0.3948729,1.4700079
0.07609546,1.2338407
-0.23387891,0.8305337
-0.4029562,0.5789398
-0.40133327,0.55950606
0.20803088,1.1891782
0.21456087,1.0813711
-0.106903255,0.82184196
-0.06353176,0.8229303
-0.16832215,0.8025658
-0.017416418,1.071427
-0.0068107247,1.0501252
-0.27931732,0.75245905
0.21489447,1.3415247
0.011404574,1.1045134
-0.12714714,0.8357855
0.11287594,0.98522466
0.020962,1.0637282
-0.012587547,1.0935904
0.13229841,1.2190144
0.2257927,1.5261934
-0.24942017,0.8719739
0.18722332,1.1888258
-0.3212796,0.6743854
-0.34205735,0.66682434
-0.04005027,0.7611326
-0.3651573,0.6856448
-0.13143295,0.84365815
0.2311024,1.3457106
-0.42848843,0.4246528
0.42603236,1.5479816
0.43201083,1.4066175
0.16614401,1.3389965
0.24801743,1.1235228
-0.008259594,1.1366632
0.13566744,1.1906462
-0.22053379,0.836591
0.118463635,1.1175395
0.3046592,1.3789527
0.19107485,0.8908948
-0.35258204,0.60768515
0.22103626,1.3849115
0.47813064,1.6479774
0.37002188,1.4444082
-0.3562402,0.7996058
0.12392306,1.2329327
-0.25693572,1.0423443
0.06956357,0.8952631
-0.39484936,0.76534736
-0.21380812,0.65540206
0.18661475,1.2090086
0.3605333,1.5990305
0.13560367,1.057901
-0.46013755,0.72603506
0.1050033,1.1045444
0.36219376,1.572442
0.121693075,1.2583729
-0.44396442,0.5187404
0.107965946,1.0321314
0.2499603,1.4394561
-0.06736535,0.9153343
-0.030524433,0.87990224
-0.33011007,0.6828981
-0.20182806,0.668432
-0.28590775,0.69218636
-0.47756815,0.5473036
0.4829579,1.6090319
-0.035710096,1.2190694
0.46426606,1.4980929
-0.2699536,0.76249087
0.43640625,1.6617844
-0.2149955,1.0298645
-0.36695564,0.6800972
-0.15942127,0.8184272
0.413993,1.4144619
0.17763066,1.0326132
-0.33726645,0.8491928
0.09000701,1.2228117
-0.43188345,0.5634469
0.21795565,1.1472085
0.15426338,1.054271
-0.4190613,0.6246751
0.18001676,1.0146893
-0.40413886,0.46126533
-0.27009302,0.78114253
-0.10275149,0.7365983
-0.24102926,0.69503814
-0.03977251,1.0366557
0.08891541,1.023062
-0.22531551,0.6417768
-0.18955028,0.73023015
-0.33961987,0.7275105
-0.42227912,0.69196916
-0.48804402,0.6165997
0.24180794,1.2341605
0.40166265,1.4070494
0.15758812,1.2820336
0.28606075,1.2296726
-0.41086155,0.5567907
-0.4154939,0.6411411
0.36246932,1.4176224
0.056105077,1.0897366
-0.23195446,0.63947713
-0.26378554,0.78113043
-0.2404834,0.7931685
-0.21033776,0.8787574
-0.2805072,0.7765102
-0.066401064,1.0682162
0.045453727,1.0564198
0.42790347,1.3079826
0.2750299,1.3100623
-0.16560745,0.65172005
0.24378288,1.1058216
-0.3738802,0.78931016
0.25763506,1.4094938
-0.13436872,0.88635606
-0.049714506,1.010957
-0.39603436,0.5583306
-0.021575391,1.0501658
-0.06637025,0.836359
0.19549668,1.2450584
0.40235442,1.3791106
0.33537185,1.452851
-0.497374,0.6829656
-0.21081597,0.9008243
0.40513098,1.3532865
0.33741277,1.4525274
-0.20193064,0.63540554
0.0010625124,1.0228969
-0.050613046,0.9952331
-0.36027545,0.7699426
-0.48451877,0.588922
-0.41256112,0.53270185
0.36872494,1.4841468
0.08842659,1.243369
-0.153288,0.8613848
0.009743214,1.150098
-0.1813736,0.8440039
-0.050865233,0.9503345
-0.22244942,0.8401598
-0.4187119,0.77042806
0.13867354,1.0755215
-0.02109474,0.80349064
0.38973063,1.6981072
-0.07637191,0.8969789
-0.27377814,0.8577365
0.10222721,1.0168679
0.09920716,1.0743154
-0.29823446,0.79990107
-0.3164057,0.7970644
0.39031118,1.3455483
0.3556183,1.3438302
0.4962399,1.6919065
-0.07573444,0.82625866
-0.091985285,1.0232828
-0.3824064,0.8418185
0.13230431,1.216829
0.11690575,0.9918199
-0.20123589,0.76846
-0.32336396,0.7297517
0.08506322,1.0785195
-0.0009675026,1.0672976
-0.35192722,0.76869714
0.116472304,1.1443541
0.47931963,1.6514103
0.22778064,1.3220891
0.07076484,0.97637826
-0.04053676,0.7660341
0.07114023,1.0396687
0.08769953,1.1871744
0.021097302,1.005176
-0.12656814,0.84454393
-0.01417917,1.1339685
0.4903643,1.5756736
0.09789175,1.1576849
0.1369893,1.3562376
0.44883454,1.5744606
0.123134255,1.1367583
-0.34686768,0.69710475
0.43272012,1.8067858
0.41639948,1.5653251
0.04659611,0.87997174
-0.1796928,0.6472098
-0.25615722,0.7247763
-0.16001934,0.87846756
0.21375924,1.1994572
-0.32114494,0.6683092
0.41386706,1.5398048
0.28350836,1.2514942
-0.08845627,0.8349235
-0.41588897,0.6374145
0.48491675,1.6618655
0.27831525,1.3282852
-0.4280243,0.73851204
-0.28746396,0.644781
0.13293487,1.3262193
-0.30012769,0.7168727
-0.41391665,0.6396733
0.4722162,1.5160185
0.026083112,1.0622342
-0.3745011,0.60816634
0.3297277,1.467945
-0.31553137,0.846804
-0.10781032,0.89023554
0.15529794,1.1734498
0.40734744,1.5919586
-0.24988967,0.8880646
0.10933232,0.8680324
-0.2887256,0.66347045
-0.4026782,0.6665047
-0.05039841,0.8686038
0.48121846,1.5675141
-0.4444564,0.44309855
0.14642996,1.1776685
0.045714617,0.8321574
0.17838126,1.1015681
-0.10422641,0.9270123
0.044771433,1.0366725
0.32229483,1.4503307
0.073337555,0.9499325
0.2508623,1.3801336
-0.24999231,0.84704447
0.05306846,0.9537878
0.4552915,1.4063267
-0.27905178,0.7858715
0.4960518,1.5970054
0.2906164,1.5386347
-0.27050447,0.7662215
-0.4394614,0.8598832
