x,underlying,y
-0.806903451725863,0.9977701,1.0
-0.8059029514757379,0.99773645,1.0
-0.8049024512256129,0.9977023,1.0
-0.8039019509754878,0.9976676,1.0
-0.8029014507253627,0.9976324,1.0
-0.8019009504752377,0.9975967,1.0
-0.8009004502251126,0.9975605,1.0
-0.7998999499749875,0.9975236,1.0
-0.7988994497248625,0.99748635,1.0
-0.7978989494747374,0.99744844,1.0
-0.7968984492246123,0.9974099,1.0
-0.7958979489744873,0.99737084,1.0
-0.7948974487243622,0.99733126,1.0
-0.7938969484742371,0.9972909,1.0
-0.7928964482241121,0.99725014,1.0
-0.791895947973987,0.99720865,1.0
-0.7908954477238619,0.9971666,1.0
-0.7898949474737369,0.9971239,1.0
-0.7888944472236118,0.9970805,1.0
-0.7878939469734867,0.99703646,1.0
-0.7868934467233617,0.99699175,1.0
-0.7858929464732366,0.9969465,1.0
-0.7848924462231116,0.99690044,1.0
-0.7838919459729865,0.99685377,1.0
-0.7828914457228615,0.99680626,1.0
-0.7818909454727364,0.99675816,1.0
-0.7808904452226113,0.9967092,1.0
-0.7798899449724863,0.99665976,1.0
-0.7788894447223612,0.99660945,1.0
-0.7778889444722361,0.99655825,1.0
-0.7768884442221111,0.9965064,1.0
-0.775887943971986,0.99645376,1.0
-0.7748874437218609,0.99640036,1.0
-0.7738869434717359,0.9963462,1.0
-0.7728864432216108,0.99629104,1.0
-0.7718859429714857,0.9962352,1.0
-0.7708854427213607,0.9961785,1.0
-0.7698849424712356,0.99612087,1.0
-0.7688844422211105,0.99606246,1.0
-0.7678839419709855,0.9960032,1.0
-0.7668834417208604,0.995943,1.0
-0.7658829414707353,0.9958819,1.0
-0.7648824412206103,0.9958199,1.0
-0.7638819409704852,0.9957569,1.0
-0.7628814407203602,0.99569315,1.0
-0.7618809404702351,0.99562824,1.0
-0.76088044022011,0.99556243,1.0
-0.759879939969985,0.9954957,1.0
-0.7588794397198599,0.99542785,1.0
-0.757878939469735,0.995359,1.0
-0.7568784392196098,0.9952892,1.0
-0.7558779389694847,0.99521834,1.0
-0.7548774387193598,0.99514633,1.0
-0.7538769384692346,0.9950734,1.0
-0.7528764382191095,0.9949993,1.0
-0.7518759379689846,0.99492395,1.0
-0.7508754377188595,0.99484766,1.0
-0.7498749374687343,0.9947701,1.0
-0.7488744372186094,0.99469143,1.0
-0.7478739369684843,0.9946116,1.0
-0.7468734367183592,0.9945306,1.0
-0.7458729364682342,0.9944483,1.0
-0.7448724362181091,0.99436486,1.0
-0.743871935967984,0.9942802,1.0
-0.742871435717859,0.9941942,1.0
-0.7418709354677339,0.9941069,1.0
-0.7408704352176088,0.9940183,1.0
-0.7398699349674838,0.99392843,1.0
-0.7388694347173588,0.9938372,1.0
-0.7378689344672336,0.9937447,1.0
-0.7368684342171086,0.9936506,1.0
-0.7358679339669836,0.99355525,1.0
-0.7348674337168585,0.99345845,1.0
-0.7338669334667334,0.9933602,1.0
-0.7328664332166084,0.99326044,1.0
-0.7318659329664833,0.99315923,1.0
-0.7308654327163582,0.9930565,1.0
-0.7298649324662332,0.9929523,1.0
-0.7288644322161081,0.9928464,1.0
-0.727863931965983,0.992739,1.0
-0.726863431715858,0.9926301,1.0
-0.7258629314657329,0.9925195,1.0
-0.7248624312156078,0.99240726,1.0
-0.7238619309654828,0.99229324,1.0
-0.7228614307153577,0.99217767,1.0
-0.7218609304652326,0.9920603,1.0
-0.7208604302151076,0.9919412,1.0
-0.7198599299649825,0.99182045,1.0
-0.7188594297148574,0.9916978,1.0
-0.7178589294647324,0.9915733,1.0
-0.7168584292146074,0.991447,1.0
-0.7158579289644822,0.99131876,1.0
-0.7148574287143572,0.99118865,1.0
-0.7138569284642322,0.99105656,1.0
-0.712856428214107,0.99092263,1.0
-0.711855927963982,0.9907866,1.0
-0.710855427713857,0.99064857,1.0
-0.7098549274637319,0.99050856,1.0
-0.7088544272136068,0.99036634,1.0
-0.7078539269634818,0.9902221,1.0
-0.7068534267133567,0.99007577,1.0
-0.7058529264632316,0.9899273,1.0
-0.7048524262131066,0.9897765,1.0
-0.7038519259629815,0.9896235,1.0
-0.7028514257128564,0.9894683,1.0
-0.7018509254627314,0.98931074,1.0
-0.7008504252126063,0.98915076,1.0
-0.6998499249624812,0.9889886,1.0
-0.6988494247123562,0.98882395,1.0
-0.6978489244622311,0.9886568,1.0
-0.696848424212106,0.98848736,1.0
-0.695847923961981,0.98831534,1.0
-0.6948474237118559,0.9881407,1.0
-0.6938469234617308,0.98796356,1.0
-0.6928464232116058,0.98778373,1.0
-0.6918459229614808,0.98760134,1.0
-0.6908454227113556,0.9874162,1.0
-0.6898449224612306,0.9872284,1.0
-0.6888444222111056,0.9870378,1.0
-0.6878439219609804,0.9868443,1.0
-0.6868434217108554,0.986648,1.0
-0.6858429214607304,0.98644894,1.0
-0.6848424212106053,0.9862468,1.0
-0.6838419209604802,0.9860417,1.0
-0.6828414207103553,0.9858337,1.0
-0.6818409204602301,0.9856226,1.0
-0.680840420210105,0.98540837,1.0
-0.67983991995998,0.98519105,1.0
-0.678839419709855,0.98497045,0.0
-0.6778389194597298,0.9847466,1.0
-0.6768384192096049,0.9845196,1.0
-0.6758379189594798,0.9842891,1.0
-0.6748374187093547,0.9840554,1.0
-0.6738369184592297,0.98381823,1.0
-0.6728364182091046,0.9835775,1.0
-0.6718359179589795,0.9833333,1.0
-0.6708354177088545,0.98308563,1.0
-0.6698349174587294,0.9828342,1.0
-0.6688344172086043,0.98257923,1.0
-0.6678339169584793,0.9823204,1.0
-0.6668334167083543,0.9820579,1.0
-0.6658329164582291,0.9817916,1.0
-0.6648324162081041,0.9815213,1.0
-0.6638319159579791,0.9812471,1.0
-0.662831415707854,0.98096895,1.0
-0.6618309154577289,0.9806867,1.0
-0.6608304152076039,0.98040056,1.0
-0.6598299149574788,0.98011005,1.0
-0.6588294147073537,0.97981536,1.0
-0.6578289144572287,0.97951645,1.0
-0.6568284142071036,0.97921306,1.0
-0.6558279139569785,0.97890544,1.0
-0.6548274137068535,0.97859323,1.0
-0.6538269134567284,0.97827667,1.0
-0.6528264132066033,0.9779554,1.0
-0.6518259129564783,0.97762954,1.0
-0.6508254127063532,0.9772989,1.0
-0.6498249124562281,0.9769636,1.0
-0.6488244122061031,0.9766234,1.0
-0.647823911955978,0.9762783,1.0
-0.6468234117058529,0.97592825,1.0
-0.6458229114557279,0.9755731,1.0
-0.6448224112056029,0.97521305,1.0
-0.6438219109554777,0.9748477,1.0
-0.6428214107053527,0.974477,1.0
-0.6418209104552277,0.9741011,1.0
-0.6408204102051025,0.9737197,1.0
-0.6398199099549775,0.973333,1.0
-0.6388194097048525,0.9729407,1.0
-0.6378189094547274,0.9725427,1.0
-0.6368184092046023,0.9721391,1.0
-0.6358179089544773,0.9717298,1.0
-0.6348174087043522,0.9713146,1.0
-0.6338169084542271,0.9708935,1.0
-0.6328164082041021,0.9704663,0.0
-0.631815907953977,0.97003317,1.0
-0.6308154077038519,0.9695939,1.0
-0.6298149074537269,0.9691482,1.0
-0.6288144072036018,0.96869636,1.0
-0.6278139069534767,0.968238,1.0
-0.6268134067033517,0.9677732,1.0
-0.6258129064532266,0.96730185,1.0
-0.6248124062031015,0.96682394,1.0
-0.6238119059529765,0.9663391,1.0
-0.6228114057028514,0.96584755,1.0
-0.6218109054527263,0.965349,1.0
-0.6208104052026013,0.9648435,1.0
-0.6198099049524763,0.96433085,1.0
-0.6188094047023511,0.963811,1.0
-0.6178089044522261,0.96328396,1.0
-0.6168084042021011,0.9627494,1.0
-0.615807903951976,0.96220744,1.0
-0.6148074037018509,0.9616579,1.0
-0.613806903451726,0.9611007,0.0
-0.6128064032016008,0.9605357,1.0
-0.6118059029514757,0.9599629,1.0
-0.6108054027013508,0.9593821,1.0
-0.6098049024512256,0.9587933,1.0
-0.6088044022011005,0.95819616,1.0
-0.6078039019509756,0.957591,1.0
-0.6068034017008505,0.95697725,1.0
-0.6058029014507254,0.95635515,1.0
-0.6048024012006004,0.9557244,1.0
-0.6038019009504753,0.955085,1.0
-0.6028014007003502,0.9544368,1.0
-0.6018009004502252,0.9537797,1.0
-0.6008004002001001,0.95311356,1.0
-0.599799899949975,0.9524383,1.0
-0.59879939969985,0.95175385,1.0
-0.597798899449725,0.95106,0.0
-0.5967983991995998,0.9503567,1.0
-0.5957978989494748,0.94964397,1.0
-0.5947973986993498,0.94892144,0.0
-0.5937968984492246,0.9481891,1.0
-0.5927963981990996,0.9474468,1.0
-0.5917958979489746,0.9466946,1.0
-0.5907953976988495,0.9459322,1.0
-0.5897948974487244,0.9451594,1.0
-0.5887943971985994,0.94437635,1.0
-0.5877938969484743,0.9435827,1.0
-0.5867933966983492,0.94277847,1.0
-0.5857928964482242,0.94196343,1.0
-0.5847923961980991,0.9411375,1.0
-0.583791895947974,0.94030064,1.0
-0.582791395697849,0.9394526,1.0
-0.5817908954477239,0.93859327,0.0
-0.5807903951975988,0.9377226,1.0
-0.5797898949474738,0.9368405,1.0
-0.5787893946973487,0.9359465,1.0
-0.5777888944472236,0.935041,1.0
-0.5767883941970986,0.93412346,1.0
-0.5757878939469735,0.9331939,1.0
-0.5747873936968484,0.93225217,1.0
-0.5737868934467234,0.9312982,1.0
-0.5727863931965984,0.93033177,1.0
-0.5717858929464732,0.9293527,1.0
-0.5707853926963482,0.928361,1.0
-0.5697848924462232,0.9273565,1.0
-0.568784392196098,0.926339,1.0
-0.567783891945973,0.9253083,1.0
-0.566783391695848,0.9242645,1.0
-0.5657828914457229,0.9232072,1.0
-0.5647823911955978,0.9221364,1.0
-0.5637818909454728,0.9210521,1.0
-0.5627813906953477,0.9199539,1.0
-0.5617808904452226,0.9188417,1.0
-0.5607803901950976,0.9177156,1.0
-0.5597798899449725,0.9165752,1.0
-0.5587793896948474,0.9154204,1.0
-0.5577788894447224,0.9142512,1.0
-0.5567783891945973,0.91306734,1.0
-0.5557778889444722,0.91186863,0.0
-0.5547773886943472,0.91065514,1.0
-0.5537768884442221,0.90942657,0.0
-0.552776388194097,0.90818274,1.0
-0.551775887943972,0.9069237,1.0
-0.5507753876938469,0.90564907,1.0
-0.5497748874437218,0.9043589,1.0
-0.5487743871935968,0.90305287,1.0
-0.5477738869434718,0.901731,1.0
-0.5467733866933466,0.9003931,0.0
-0.5457728864432216,0.89903903,1.0
-0.5447723861930966,0.8976687,1.0
-0.5437718859429715,0.8962819,0.0
-0.5427713856928464,0.8948785,1.0
-0.5417708854427215,0.89345837,1.0
-0.5407703851925963,0.89202124,1.0
-0.5397698849424712,0.89056724,1.0
-0.5387693846923463,0.8890961,1.0
-0.5377688844422212,0.8876076,1.0
-0.536768384192096,0.8861017,1.0
-0.5357678839419711,0.8845783,1.0
-0.534767383691846,0.8830371,1.0
-0.5337668834417209,0.88147813,0.0
-0.5327663831915959,0.87990135,1.0
-0.5317658829414708,0.8783063,1.0
-0.5307653826913457,0.87669307,1.0
-0.5297648824412207,0.8750616,1.0
-0.5287643821910956,0.87341154,1.0
-0.5277638819409705,0.87174296,1.0
-0.5267633816908455,0.8700556,1.0
-0.5257628814407205,0.86834943,1.0
-0.5247623811905953,0.8666243,1.0
-0.5237618809404703,0.8648801,1.0
-0.5227613806903453,0.8631166,1.0
-0.5217608804402201,0.86133385,1.0
-0.5207603801900951,0.8595317,1.0
-0.5197598799399701,0.85770994,1.0
-0.518759379689845,0.8558685,1.0
-0.5177588794397199,0.8540073,1.0
-0.5167583791895949,0.8521262,1.0
-0.5157578789394698,0.85022515,1.0
-0.5147573786893447,0.84830403,1.0
-0.5137568784392197,0.8463627,1.0
-0.5127563781890946,0.84440106,1.0
-0.5117558779389695,0.842419,1.0
-0.5107553776888445,0.84041655,0.0
-0.5097548774387194,0.83839345,1.0
-0.5087543771885943,0.83634984,1.0
-0.5077538769384693,0.8342853,1.0
-0.5067533766883442,0.83220005,0.0
-0.5057528764382191,0.8300939,1.0
-0.5047523761880941,0.8279668,1.0
-0.503751875937969,0.82581866,1.0
-0.5027513756878439,0.8236493,0.0
-0.5017508754377189,0.82145894,0.0
-0.5007503751875939,0.8192472,1.0
-0.4997498749374688,0.8170143,1.0
-0.4987493746873437,0.81475985,1.0
-0.4977488744372186,0.81248415,1.0
-0.4967483741870936,0.810187,1.0
-0.4957478739369685,0.8078683,1.0
-0.4947473736868434,0.8055281,0.0
-0.4937468734367184,0.8031664,1.0
-0.4927463731865933,0.8007831,1.0
-0.4917458729364683,0.7983781,1.0
-0.4907453726863432,0.79595155,0.0
-0.4897448724362181,0.7935033,1.0
-0.4887443721860931,0.7910333,1.0
-0.487743871935968,0.7885418,1.0
-0.4867433716858429,0.7860285,1.0
-0.4857428714357179,0.78349364,1.0
-0.4847423711855928,0.7809371,1.0
-0.4837418709354677,0.7783588,1.0
-0.48274137068534273,0.775759,1.0
-0.4817408704352176,0.7731375,1.0
-0.48074037018509264,0.7704945,0.0
-0.47973986993496753,0.76782995,1.0
-0.47873936968484243,0.7651439,1.0
-0.47773886943471744,0.76243633,1.0
-0.47673836918459234,0.75970733,1.0
-0.47573786893446723,0.756957,0.0
-0.47473736868434224,0.7541854,1.0
-0.47373686843421714,0.75139254,1.0
-0.47273636818409204,0.74857855,1.0
-0.47173586793396705,0.74574345,1.0
-0.47073536768384194,0.74288744,0.0
-0.46973486743371695,0.7400105,1.0
-0.46873436718359185,0.7371127,0.0
-0.46773386693346675,0.7341943,0.0
-0.46673336668334175,0.7312553,1.0
-0.46573286643321665,0.72829574,1.0
-0.46473236618309155,0.72531587,1.0
-0.46373186593296656,0.7223158,1.0
-0.46273136568284146,0.7192957,1.0
-0.46173086543271635,0.71625555,1.0
-0.46073036518259136,0.7131957,0.0
-0.45972986493246626,0.7101161,1.0
-0.45872936468234116,0.7070171,1.0
-0.45772886443221616,0.7038987,0.0
-0.45672836418209106,0.7007612,1.0
-0.45572786393196607,0.6976048,0.0
-0.45472736368184097,0.6944296,1.0
-0.45372686343171587,0.6912358,1.0
-0.4527263631815909,0.6880236,1.0
-0.45172586293146577,0.68479323,1.0
-0.45072536268134067,0.68154484,1.0
-0.4497248624312157,0.6782788,0.0
-0.4487243621810906,0.6749952,0.0
-0.44772386193096547,0.6716942,1.0
-0.4467233616808405,0.6683763,1.0
-0.4457228614307154,0.66504157,1.0
-0.4447223611805904,0.6616902,1.0
-0.4437218609304653,0.6583226,1.0
-0.4427213606803402,0.6549389,1.0
-0.4417208604302152,0.65153944,0.0
-0.4407203601800901,0.6481245,0.0
-0.439719859929965,0.6446943,1.0
-0.43871935967984,0.64124924,0.0
-0.4377188594297149,0.63778955,0.0
-0.4367183591795898,0.6343155,1.0
-0.4357178589294648,0.63082737,1.0
-0.4347173586793397,0.62732553,1.0
-0.4337168584292147,0.6238103,0.0
-0.4327163581790896,0.620282,1.0
-0.4317158579289645,0.61674094,0.0
-0.4307153576788395,0.61318743,1.0
-0.4297148574287144,0.6096218,0.0
-0.4287143571785893,0.6060445,0.0
-0.4277138569284643,0.60245574,0.0
-0.4267133566783392,0.5988559,1.0
-0.4257128564282141,0.5952454,1.0
-0.4247123561780891,0.59162456,0.0
-0.423711855927964,0.58799374,0.0
-0.4227113556778389,0.5843533,1.0
-0.4217108554277139,0.5807037,1.0
-0.4207103551775888,0.5770452,1.0
-0.4197098549274638,0.57337826,0.0
-0.4187093546773387,0.5697032,1.0
-0.4177088544272136,0.5660205,1.0
-0.4167083541770886,0.5623304,1.0
-0.4157078539269635,0.55863345,1.0
-0.4147073536768384,0.55493,0.0
-0.41370685342671343,0.55122036,0.0
-0.4127063531765883,0.5475051,1.0
-0.4117058529264632,0.5437845,0.0
-0.41070535267633823,0.54005903,1.0
-0.40970485242621313,0.53632903,1.0
-0.40870435217608814,0.53259504,1.0
-0.40770385192596303,0.52885735,0.0
-0.40670335167583793,0.5251164,0.0
-0.40570285142571294,0.5213727,0.0
-0.40470235117558784,0.5176265,0.0
-0.40370185092546274,0.51387835,1.0
-0.40270135067533774,0.5101287,1.0
-0.40170085042521264,0.5063779,1.0
-0.40070035017508754,0.5026263,1.0
-0.39969984992496255,0.49887446,0.0
-0.39869934967483744,0.49512267,0.0
-0.39769884942471245,0.4913715,0.0
-0.39669834917458735,0.4876213,1.0
-0.39569784892446225,0.48387253,0.0
-0.39469734867433726,0.48012558,0.0
-0.39369684842421215,0.47638077,1.0
-0.39269634817408705,0.47263864,1.0
-0.39169584792396206,0.46889964,1.0
-0.39069534767383696,0.46516407,1.0
-0.38969484742371185,0.4614325,0.0
-0.38869434717358686,0.4577051,0.0
-0.38769384692346176,0.4539825,0.0
-0.38669334667333666,0.45026508,0.0
-0.38569284642321167,0.44655314,0.0
-0.38469234617308656,0.4428472,0.0
-0.38369184592296157,0.4391476,1.0
-0.38269134567283647,0.4354547,0.0
-0.38169084542271137,0.43176898,1.0
-0.3806903451725864,0.42809084,0.0
-0.3796898449224613,0.42442057,1.0
-0.37868934467233617,0.42075866,0.0
-0.3776888444222112,0.41710547,0.0
-0.3766883441720861,0.41346127,1.0
-0.375687843921961,0.40982658,1.0
-0.374687343671836,0.40620172,0.0
-0.3736868434217109,0.40258706,0.0
-0.3726863431715859,0.39898288,1.0
-0.3716858429214608,0.39538968,1.0
-0.3706853426713357,0.39180773,0.0
-0.3696848424212107,0.3882374,0.0
-0.3686843421710856,0.384679,0.0
-0.3676838419209605,0.3811329,0.0
-0.3666833416708355,0.37759945,0.0
-0.3656828414207104,0.37407893,1.0
-0.3646823411705853,0.3705717,0.0
-0.3636818409204603,0.3670781,1.0
-0.3626813406703352,0.3635984,1.0
-0.3616808404202102,0.3601329,0.0
-0.3606803401700851,0.3566819,0.0
-0.35967983991996,0.35324574,0.0
-0.358679339669835,0.34982467,1.0
-0.3576788394197099,0.346419,0.0
-0.3566783391695848,0.343029,0.0
-0.3556778389194598,0.3396549,1.0
-0.3546773386693347,0.33629704,0.0
-0.3536768384192096,0.3329556,0.0
-0.3526763381690846,0.3296309,1.0
-0.3516758379189595,0.32632312,1.0
-0.3506753376688345,0.32303256,0.0
-0.3496748374187094,0.31975946,0.0
-0.3486743371685843,0.316504,0.0
-0.3476738369184593,0.31326643,1.0
-0.3466733366683342,0.31004694,0.0
-0.3456728364182091,0.30684575,0.0
-0.3446723361680841,0.30366305,0.0
-0.343671835917959,0.30049905,0.0
-0.3426713356678339,0.29735398,0.0
-0.34167083541770893,0.29422796,0.0
-0.3406703351675838,0.29112118,0.0
-0.3396698349174587,0.28803384,1.0
-0.33866933466733373,0.28496605,0.0
-0.33766883441720863,0.28191802,0.0
-0.33666833416708364,0.27888986,0.0
-0.33566783391695854,0.2758817,0.0
-0.33466733366683343,0.27289376,0.0
-0.33366683341670844,0.2699261,0.0
-0.33266633316658334,0.26697886,0.0
-0.33166583291645824,0.26405218,0.0
-0.33066533266633324,0.26114613,0.0
-0.32966483241620814,0.25826085,0.0
-0.32866433216608304,0.25539643,0.0
-0.32766383191595805,0.25255296,0.0
-0.32666333166583295,0.24973053,0.0
-0.32566283141570795,0.24692921,1.0
-0.32466233116558285,0.24414909,0.0
-0.32366183091545775,0.24139023,0.0
-0.32266133066533276,0.23865275,0.0
-0.32166083041520765,0.23593663,0.0
-0.32066033016508255,0.23324195,1.0
-0.31965982991495756,0.23056874,0.0
-0.31865932966483246,0.22791706,0.0
-0.31765882941470736,0.22528699,0.0
-0.31665832916458236,0.2226785,0.0
-0.31565782891445726,0.22009161,0.0
-0.31465732866433227,0.2175264,0.0
-0.31365682841420717,0.21498282,1.0
-0.31265632816408206,0.21246089,0.0
-0.3116558279139571,0.20996067,0.0
-0.31065532766383197,0.20748211,0.0
-0.30965482741370687,0.20502517,0.0
-0.3086543271635819,0.20258994,0.0
-0.3076538269134568,0.20017634,1.0
-0.30665332666333167,0.19778435,0.0
-0.3056528264132067,0.19541398,0.0
-0.3046523261630816,0.19306517,0.0
-0.3036518259129565,0.1907379,0.0
-0.3026513256628315,0.18843213,0.0
-0.3016508254127064,0.18614782,1.0
-0.3006503251625814,0.18388493,0.0
-0.2996498249124563,0.18164343,0.0
-0.2986493246623312,0.17942321,0.0
-0.2976488244122062,0.17722428,1.0
-0.2966483241620811,0.17504653,0.0
